participant,trial,item,type,freq,length,word_length,response,rt
30.0,58.0,37.0,experimental,low,short,3.0,YES,218.61
30.0,21.0,38.0,experimental,low,short,4.0,YES,214.55
30.0,81.0,39.0,experimental,low,short,3.0,YES,368.47
30.0,78.0,40.0,experimental,low,short,4.0,YES,174.32
30.0,11.0,41.0,experimental,low,short,2.0,YES,126.0
30.0,34.0,42.0,experimental,low,short,2.0,YES,888.05
30.0,84.0,43.0,experimental,low,medium,6.0,YES,138.93
30.0,3.0,44.0,experimental,low,medium,8.0,YES,257.98
30.0,102.0,45.0,experimental,low,medium,10.0,YES,169.27
30.0,49.0,46.0,experimental,low,medium,6.0,YES,370.28
30.0,88.0,47.0,experimental,low,medium,6.0,YES,937.85
30.0,61.0,48.0,experimental,low,medium,10.0,YES,404.05
30.0,100.0,49.0,experimental,low,long,13.0,NO,337.99
30.0,103.0,50.0,experimental,low,long,14.0,YES,237.64
30.0,67.0,51.0,experimental,low,long,16.0,YES,229.06
30.0,22.0,52.0,experimental,low,long,15.0,YES,350.65
30.0,52.0,53.0,experimental,low,long,13.0,YES,174.53
30.0,41.0,54.0,experimental,low,long,15.0,YES,287.06
30.0,72.0,101.0,filler,,short,4.0,NO,183.13
30.0,9.0,102.0,filler,,short,2.0,NO,155.7
30.0,12.0,103.0,filler,,short,2.0,YES,182.03
30.0,38.0,104.0,filler,,short,2.0,NO,154.92000000000002
30.0,6.0,105.0,filler,,short,5.0,NO,150.57
30.0,101.0,106.0,filler,,short,2.0,NO,202.32
30.0,75.0,107.0,filler,,medium,9.0,NO,233.02
30.0,95.0,108.0,filler,,medium,7.0,NO,189.55
30.0,80.0,109.0,filler,,medium,10.0,NO,155.20999999999998
30.0,5.0,110.0,filler,,medium,9.0,NO,220.28
30.0,45.0,111.0,filler,,medium,7.0,NO,219.99
30.0,76.0,112.0,filler,,medium,8.0,NO,286.39
30.0,77.0,113.0,filler,,long,12.0,NO,177.55
30.0,106.0,114.0,filler,,long,13.0,NO,206.2
30.0,29.0,115.0,filler,,long,14.0,NO,175.2
30.0,64.0,116.0,filler,,long,14.0,NO,186.08
30.0,31.0,117.0,filler,,long,11.0,NO,277.98
30.0,23.0,118.0,filler,,long,13.0,NO,234.7
30.0,18.0,119.0,filler,,short,4.0,NO,144.85
30.0,85.0,120.0,filler,,short,4.0,NO,274.4
30.0,17.0,121.0,filler,,short,4.0,NO,301.44
30.0,1.0,122.0,filler,,short,3.0,NO,167.37
30.0,62.0,123.0,filler,,short,2.0,NO,141.61
30.0,89.0,124.0,filler,,short,3.0,NO,633.5899999999999
30.0,44.0,125.0,filler,,medium,9.0,NO,172.15
30.0,2.0,126.0,filler,,medium,8.0,NO,334.79
30.0,69.0,127.0,filler,,medium,9.0,NO,194.85
30.0,36.0,128.0,filler,,medium,7.0,NO,237.0
30.0,71.0,129.0,filler,,medium,8.0,NO,210.52
30.0,96.0,130.0,filler,,medium,10.0,NO,343.24
30.0,48.0,131.0,filler,,long,16.0,NO,310.07
30.0,46.0,132.0,filler,,long,13.0,NO,160.98000000000002
30.0,55.0,133.0,filler,,long,11.0,NO,299.57
30.0,13.0,134.0,filler,,long,15.0,NO,286.44
30.0,4.0,135.0,filler,,long,15.0,YES,238.63
30.0,74.0,136.0,filler,,long,12.0,NO,286.21000000000004
30.0,79.0,137.0,filler,,short,3.0,NO,221.98
30.0,104.0,138.0,filler,,short,4.0,NO,213.13
30.0,27.0,139.0,filler,,short,3.0,NO,146.14
30.0,56.0,140.0,filler,,short,3.0,NO,209.25
30.0,32.0,141.0,filler,,short,4.0,NO,157.62
30.0,59.0,142.0,filler,,short,2.0,NO,319.74
30.0,19.0,143.0,filler,,medium,7.0,NO,82.13
30.0,14.0,144.0,filler,,medium,9.0,NO,286.68
30.0,10.0,145.0,filler,,medium,8.0,NO,575.52
30.0,108.0,146.0,filler,,medium,7.0,NO,349.24
30.0,83.0,147.0,filler,,medium,7.0,NO,362.76
30.0,94.0,148.0,filler,,medium,7.0,NO,157.32
30.0,99.0,149.0,filler,,long,12.0,NO,120.1
30.0,35.0,150.0,filler,,long,14.0,NO,182.97
30.0,54.0,151.0,filler,,long,12.0,NO,191.86
30.0,82.0,152.0,filler,,long,15.0,NO,238.69
30.0,60.0,153.0,filler,,long,12.0,NO,339.74
30.0,107.0,154.0,filler,,long,15.0,NO,195.78
31.0,77.0,1.0,experimental,high,short,4.0,YES,82.86
31.0,52.0,2.0,experimental,high,short,2.0,YES,96.39
31.0,98.0,3.0,experimental,high,short,4.0,YES,130.97
31.0,7.0,4.0,experimental,high,short,2.0,YES,177.65
31.0,23.0,5.0,experimental,high,short,3.0,YES,143.87
31.0,5.0,6.0,experimental,high,short,5.0,YES,249.91
31.0,53.0,7.0,experimental,high,medium,9.0,YES,184.6
31.0,59.0,8.0,experimental,high,medium,8.0,YES,154.26
31.0,87.0,9.0,experimental,high,medium,9.0,YES,184.07
31.0,82.0,10.0,experimental,high,medium,6.0,YES,205.68
31.0,24.0,11.0,experimental,high,medium,7.0,YES,201.94
31.0,28.0,12.0,experimental,high,medium,10.0,YES,216.64
31.0,42.0,13.0,experimental,high,long,13.0,YES,155.91
31.0,47.0,14.0,experimental,high,long,14.0,YES,242.98
31.0,92.0,15.0,experimental,high,long,16.0,YES,240.54
31.0,40.0,16.0,experimental,high,long,15.0,YES,176.5
31.0,73.0,17.0,experimental,high,long,14.0,YES,232.5
31.0,93.0,18.0,experimental,high,long,15.0,YES,279.78
31.0,57.0,19.0,experimental,medium,short,4.0,YES,223.37
31.0,44.0,20.0,experimental,medium,short,5.0,YES,102.77000000000001
31.0,6.0,21.0,experimental,medium,short,2.0,YES,191.65
31.0,94.0,22.0,experimental,medium,short,4.0,YES,198.05
31.0,1.0,23.0,experimental,medium,short,4.0,YES,261.05
31.0,85.0,24.0,experimental,medium,short,3.0,YES,332.34
31.0,104.0,25.0,experimental,medium,medium,6.0,YES,129.45
31.0,18.0,26.0,experimental,medium,medium,6.0,YES,244.21
31.0,88.0,27.0,experimental,medium,medium,6.0,YES,264.21000000000004
31.0,68.0,28.0,experimental,medium,medium,8.0,YES,233.14
31.0,30.0,29.0,experimental,medium,medium,7.0,YES,174.99
31.0,55.0,30.0,experimental,medium,medium,7.0,YES,270.96000000000004
31.0,79.0,31.0,experimental,medium,long,14.0,YES,163.82
31.0,101.0,32.0,experimental,medium,long,12.0,YES,287.15999999999997
31.0,27.0,33.0,experimental,medium,long,15.0,YES,193.98
31.0,39.0,34.0,experimental,medium,long,12.0,YES,212.38
31.0,108.0,35.0,experimental,medium,long,15.0,YES,259.2
31.0,62.0,36.0,experimental,medium,long,12.0,YES,831.81
31.0,64.0,37.0,experimental,low,short,5.0,YES,159.06
31.0,66.0,38.0,experimental,low,short,3.0,YES,260.09000000000003
31.0,14.0,39.0,experimental,low,short,3.0,YES,105.04
31.0,3.0,40.0,experimental,low,short,3.0,YES,245.52
31.0,102.0,41.0,experimental,low,short,3.0,YES,281.05
31.0,32.0,42.0,experimental,low,short,4.0,YES,453.66
31.0,38.0,43.0,experimental,low,medium,7.0,YES,127.3
31.0,13.0,44.0,experimental,low,medium,6.0,YES,235.17
31.0,96.0,45.0,experimental,low,medium,9.0,YES,226.37
31.0,37.0,46.0,experimental,low,medium,10.0,YES,170.85
31.0,61.0,47.0,experimental,low,medium,8.0,YES,342.73
31.0,46.0,48.0,experimental,low,medium,7.0,YES,319.22
31.0,97.0,49.0,experimental,low,long,16.0,YES,606.72
31.0,31.0,50.0,experimental,low,long,15.0,YES,193.48
31.0,65.0,51.0,experimental,low,long,12.0,YES,596.62
31.0,54.0,52.0,experimental,low,long,14.0,YES,246.3
31.0,90.0,53.0,experimental,low,long,12.0,YES,200.53
31.0,91.0,54.0,experimental,low,long,12.0,YES,156.54000000000002
31.0,70.0,101.0,filler,,short,5.0,NO,121.59
31.0,21.0,102.0,filler,,short,5.0,NO,129.63
31.0,25.0,103.0,filler,,short,4.0,NO,187.6
31.0,51.0,104.0,filler,,short,3.0,NO,127.72
31.0,35.0,105.0,filler,,short,3.0,NO,180.3
31.0,11.0,106.0,filler,,short,5.0,NO,205.41
31.0,60.0,107.0,filler,,medium,9.0,NO,181.18
31.0,17.0,108.0,filler,,medium,6.0,NO,211.19
31.0,75.0,109.0,filler,,medium,7.0,NO,162.56
31.0,49.0,110.0,filler,,medium,9.0,NO,173.88
31.0,80.0,111.0,filler,,medium,9.0,NO,275.48
31.0,20.0,112.0,filler,,medium,8.0,NO,280.23
31.0,81.0,113.0,filler,,long,13.0,NO,217.26
31.0,72.0,114.0,filler,,long,12.0,NO,169.98
31.0,67.0,115.0,filler,,long,12.0,NO,165.86
31.0,100.0,116.0,filler,,long,11.0,NO,258.1
31.0,56.0,117.0,filler,,long,15.0,NO,288.93
31.0,12.0,118.0,filler,,long,16.0,NO,274.34000000000003
31.0,74.0,119.0,filler,,short,4.0,NO,152.82999999999998
31.0,103.0,120.0,filler,,short,4.0,NO,115.91
31.0,95.0,121.0,filler,,short,3.0,NO,290.61
31.0,89.0,122.0,filler,,short,2.0,NO,242.8
31.0,26.0,123.0,filler,,short,4.0,NO,333.14
31.0,19.0,124.0,filler,,short,4.0,NO,229.25
31.0,48.0,125.0,filler,,medium,10.0,NO,270.7
31.0,84.0,126.0,filler,,medium,9.0,NO,216.08
31.0,50.0,127.0,filler,,medium,10.0,NO,188.51
31.0,15.0,128.0,filler,,medium,9.0,NO,569.14
31.0,76.0,129.0,filler,,medium,9.0,NO,310.49
31.0,63.0,130.0,filler,,medium,9.0,NO,422.11
31.0,107.0,131.0,filler,,long,14.0,NO,223.8
31.0,105.0,132.0,filler,,long,12.0,NO,268.16999999999996
31.0,8.0,133.0,filler,,long,13.0,NO,277.78999999999996
31.0,33.0,134.0,filler,,long,14.0,NO,517.69
31.0,99.0,135.0,filler,,long,13.0,NO,300.95
31.0,83.0,136.0,filler,,long,16.0,NO,272.64
31.0,43.0,137.0,filler,,short,2.0,NO,165.94
31.0,22.0,138.0,filler,,short,4.0,NO,253.14
31.0,4.0,139.0,filler,,short,2.0,NO,396.55
31.0,106.0,140.0,filler,,short,3.0,NO,207.33
31.0,69.0,141.0,filler,,short,4.0,NO,193.9
31.0,9.0,142.0,filler,,short,5.0,NO,999.01
31.0,2.0,143.0,filler,,medium,8.0,NO,717.01
31.0,10.0,144.0,filler,,medium,7.0,NO,217.16
31.0,86.0,145.0,filler,,medium,9.0,NO,190.37
31.0,41.0,146.0,filler,,medium,8.0,NO,185.98
31.0,45.0,147.0,filler,,medium,8.0,NO,276.97
31.0,71.0,148.0,filler,,medium,8.0,NO,740.9200000000001
31.0,36.0,149.0,filler,,long,12.0,NO,112.36
31.0,34.0,150.0,filler,,long,14.0,NO,265.09000000000003
31.0,58.0,151.0,filler,,long,12.0,NO,135.9
31.0,29.0,152.0,filler,,long,13.0,NO,143.86
31.0,16.0,153.0,filler,,long,14.0,NO,251.8
31.0,78.0,154.0,filler,,long,14.0,NO,667.62
32.0,56.0,1.0,experimental,high,short,4.0,YES,137.78
32.0,89.0,2.0,experimental,high,short,5.0,YES,124.39
32.0,17.0,3.0,experimental,high,short,4.0,NO,106.73
32.0,28.0,4.0,experimental,high,short,3.0,YES,107.48
32.0,99.0,5.0,experimental,high,short,4.0,YES,201.58
32.0,82.0,6.0,experimental,high,short,4.0,YES,245.59
32.0,97.0,7.0,experimental,high,medium,7.0,YES,143.36
32.0,44.0,8.0,experimental,high,medium,6.0,YES,192.44
32.0,94.0,9.0,experimental,high,medium,7.0,YES,153.17000000000002
32.0,58.0,10.0,experimental,high,medium,7.0,YES,193.56
32.0,95.0,11.0,experimental,high,medium,8.0,YES,198.45
32.0,21.0,12.0,experimental,high,medium,7.0,YES,286.49
32.0,38.0,13.0,experimental,high,long,16.0,YES,188.73
32.0,75.0,14.0,experimental,high,long,16.0,YES,198.69
32.0,62.0,15.0,experimental,high,long,14.0,YES,182.0
32.0,5.0,16.0,experimental,high,long,12.0,YES,215.05
32.0,79.0,17.0,experimental,high,long,15.0,YES,235.7
32.0,47.0,18.0,experimental,high,long,13.0,YES,324.12
32.0,34.0,19.0,experimental,medium,short,5.0,YES,190.72
32.0,73.0,20.0,experimental,medium,short,3.0,YES,105.43
32.0,77.0,21.0,experimental,medium,short,3.0,YES,93.08
32.0,104.0,22.0,experimental,medium,short,3.0,YES,112.6
32.0,18.0,23.0,experimental,medium,short,2.0,YES,261.78
32.0,74.0,24.0,experimental,medium,short,3.0,YES,209.33
32.0,32.0,25.0,experimental,medium,medium,7.0,YES,190.39
32.0,41.0,26.0,experimental,medium,medium,8.0,YES,115.12
32.0,69.0,27.0,experimental,medium,medium,10.0,YES,200.6
32.0,19.0,28.0,experimental,medium,medium,7.0,YES,261.35
32.0,100.0,29.0,experimental,medium,medium,7.0,YES,303.16
32.0,63.0,30.0,experimental,medium,medium,8.0,YES,265.71000000000004
32.0,50.0,31.0,experimental,medium,long,13.0,YES,394.93
32.0,43.0,32.0,experimental,medium,long,16.0,YES,224.74
32.0,72.0,33.0,experimental,medium,long,12.0,YES,212.3
32.0,98.0,34.0,experimental,medium,long,11.0,YES,186.1
32.0,91.0,35.0,experimental,medium,long,11.0,YES,235.98
32.0,65.0,36.0,experimental,medium,long,14.0,YES,408.17
32.0,4.0,37.0,experimental,low,short,2.0,YES,142.35
32.0,107.0,38.0,experimental,low,short,3.0,YES,375.44
32.0,25.0,39.0,experimental,low,short,4.0,YES,309.32
32.0,30.0,40.0,experimental,low,short,4.0,YES,275.06
32.0,52.0,41.0,experimental,low,short,4.0,YES,247.74
32.0,78.0,42.0,experimental,low,short,2.0,YES,167.82
32.0,29.0,43.0,experimental,low,medium,10.0,YES,149.95999999999998
32.0,66.0,44.0,experimental,low,medium,9.0,YES,395.61
32.0,24.0,45.0,experimental,low,medium,8.0,YES,146.09
32.0,68.0,46.0,experimental,low,medium,7.0,YES,380.22
32.0,81.0,47.0,experimental,low,medium,7.0,YES,566.27
32.0,37.0,48.0,experimental,low,medium,9.0,YES,313.09
32.0,93.0,49.0,experimental,low,long,16.0,YES,228.47
32.0,86.0,50.0,experimental,low,long,14.0,YES,307.42
32.0,105.0,51.0,experimental,low,long,13.0,YES,332.78
32.0,80.0,52.0,experimental,low,long,12.0,YES,219.93
32.0,101.0,53.0,experimental,low,long,11.0,YES,658.53
32.0,108.0,54.0,experimental,low,long,12.0,YES,305.01
32.0,16.0,101.0,filler,,short,3.0,NO,198.73
32.0,76.0,102.0,filler,,short,4.0,NO,187.72
32.0,83.0,103.0,filler,,short,5.0,NO,178.48
32.0,7.0,104.0,filler,,short,2.0,NO,122.53
32.0,60.0,105.0,filler,,short,2.0,NO,199.02
32.0,84.0,106.0,filler,,short,3.0,NO,178.79
32.0,35.0,107.0,filler,,medium,7.0,NO,226.02
32.0,96.0,108.0,filler,,medium,8.0,NO,169.65
32.0,102.0,109.0,filler,,medium,9.0,NO,264.83000000000004
32.0,48.0,110.0,filler,,medium,8.0,NO,192.27
32.0,54.0,111.0,filler,,medium,9.0,NO,278.47
32.0,15.0,112.0,filler,,medium,7.0,NO,401.85
32.0,49.0,113.0,filler,,long,14.0,NO,164.91
32.0,42.0,114.0,filler,,long,14.0,NO,240.74
32.0,26.0,115.0,filler,,long,13.0,NO,176.42
32.0,23.0,116.0,filler,,long,13.0,NO,250.16
32.0,70.0,117.0,filler,,long,14.0,NO,236.23
32.0,14.0,118.0,filler,,long,11.0,NO,265.90999999999997
32.0,67.0,119.0,filler,,short,3.0,NO,192.4
32.0,92.0,120.0,filler,,short,5.0,NO,264.84000000000003
32.0,90.0,121.0,filler,,short,4.0,NO,119.36
32.0,106.0,122.0,filler,,short,3.0,NO,245.67
32.0,88.0,123.0,filler,,short,2.0,NO,252.15
32.0,13.0,124.0,filler,,short,3.0,NO,355.95
32.0,103.0,125.0,filler,,medium,10.0,NO,149.47
32.0,59.0,126.0,filler,,medium,6.0,NO,184.85
32.0,31.0,127.0,filler,,medium,8.0,NO,176.45
32.0,3.0,128.0,filler,,medium,6.0,NO,264.6
32.0,71.0,129.0,filler,,medium,7.0,NO,260.8
32.0,27.0,130.0,filler,,medium,8.0,NO,502.09
32.0,61.0,131.0,filler,,long,14.0,NO,677.81
32.0,6.0,132.0,filler,,long,15.0,NO,173.87
32.0,51.0,133.0,filler,,long,11.0,NO,227.8
32.0,57.0,134.0,filler,,long,14.0,NO,224.41
32.0,2.0,135.0,filler,,long,12.0,NO,298.54
32.0,53.0,136.0,filler,,long,13.0,NO,241.47
32.0,46.0,137.0,filler,,short,3.0,NO,216.48
32.0,12.0,138.0,filler,,short,5.0,NO,119.67
32.0,36.0,139.0,filler,,short,3.0,NO,365.66
32.0,85.0,140.0,filler,,short,3.0,NO,373.93
32.0,20.0,141.0,filler,,short,3.0,NO,224.85
32.0,8.0,142.0,filler,,short,3.0,NO,279.90999999999997
32.0,39.0,143.0,filler,,medium,8.0,NO,259.21000000000004
32.0,45.0,144.0,filler,,medium,8.0,NO,153.81
32.0,87.0,145.0,filler,,medium,7.0,NO,292.26
32.0,1.0,146.0,filler,,medium,6.0,NO,103.84
32.0,64.0,147.0,filler,,medium,10.0,NO,284.85
32.0,9.0,148.0,filler,,medium,10.0,NO,259.38
32.0,22.0,149.0,filler,,long,14.0,NO,251.39
32.0,33.0,150.0,filler,,long,13.0,NO,121.54
32.0,55.0,151.0,filler,,long,13.0,NO,309.54
32.0,10.0,152.0,filler,,long,12.0,NO,118.97
32.0,40.0,153.0,filler,,long,14.0,NO,289.28
32.0,11.0,154.0,filler,,long,15.0,NO,254.38
